datetime,open,high,low,close,volume
2020-06-05,186.5,188.38,185.95,187.98,6276268
2020-06-08,188.65,189.73,187.0,188.47,7384230
2020-06-09,188.95,189.18,185.82,188.5,5551798
2020-06-10,188.8,189.08,186.82,187.9,4550652
2020-06-11,186.32,186.4,182.2,183.72,7332306
2020-06-15,180.97,185.25,179.15,184.23,5712064
2020-06-16,185.97,187.15,184.0,184.4,5141664
2020-06-17,184.63,185.8,182.25,182.5,4967146
2020-06-18,182.15,182.48,179.15,179.5,6528086
2020-06-19,180.63,181.75,176.28,176.28,10789500
2020-06-22,176.98,178.75,176.14,177.82,7235884
2020-06-23,177.78,179.4,177.15,177.7,4101786
2020-06-25,175.55,178.0,174.87,178.0,5247058
2020-06-26,177.82,178.5,175.2,175.76,3885898
2020-06-29,175.78,177.55,174.22,177.43,3876436
2020-06-30,177.15,177.75,174.6,175.25,4290034
2020-07-02,175.7,177.9,175.68,177.05,4301530
2020-07-03,177.6,178.48,176.9,178.35,3388510
2020-07-06,179.85,180.8,179.0,180.4,5088148
2020-07-07,179.93,180.01,178.28,178.67,4218710
2020-07-08,178.6,178.75,176.37,177.55,5722726
2020-07-09,177.82,177.92,175.0,175.88,5093686
2020-07-10,174.95,176.28,174.3,176.18,4297152
2020-07-13,176.8,176.98,174.78,175.0,4345600
2020-07-14,175.15,175.28,170.9,174.58,7459598
2020-07-15,175.0,175.28,173.7,174.98,4067526
2020-07-16,174.07,174.7,173.12,174.05,2903178
2020-07-17,174.1,174.41,173.02,174.01,3087806
2020-07-20,173.93,185.68,173.25,185.5,21577548
2020-07-21,185.78,193.6,185.78,190.35,28044774
2020-07-22,190.0,191.76,187.6,189.45,10063070
2020-07-23,190.63,191.03,185.8,187.32,7566862
2020-07-24,187.45,190.13,185.6,189.75,5863396
2020-07-27,190.55,197.51,190.23,196.05,18094604
2020-07-28,196.53,197.58,193.7,194.53,6403122
2020-07-29,194.43,196.47,192.5,196.2,8073330
2020-07-30,193.13,195.58,191.25,193.05,8930466
2020-07-31,192.45,194.5,192.45,193.77,5611052
2020-08-03,194.2,200.68,193.8,200.63,13296632
2020-08-04,201.02,203.52,199.25,201.93,8717434
2020-08-05,202.65,203.63,190.54,192.75,37360176
2020-08-06,192.8,193.9,187.15,189.15,17117310
2020-08-07,189.03,189.71,182.98,183.6,20044360
2020-08-10,183.53,185.25,182.55,183.78,7991174
2020-08-11,183.2,187.28,183.03,184.65,11745660
2020-08-12,185.82,188.51,184.68,188.4,7974676
2020-08-13,187.95,189.93,187.28,188.2,6898606
2020-08-14,188.82,189.22,186.38,188.6,5013318
2020-08-17,189.3,190.51,186.85,188.05,7197028
2020-08-18,187.98,188.68,185.84,186.78,3887550
2020-08-19,186.65,188.3,186.22,187.23,3597052
2020-08-20,186.73,186.73,183.55,184.85,5793812
2020-08-21,185.15,185.5,180.38,181.8,6905222
2020-08-24,182.32,183.3,180.02,181.57,8191610
2020-08-25,181.6,182.3,178.25,179.26,7246838
2020-08-26,179.0,180.41,176.8,180.32,6353740
2020-08-27,180.25,181.85,179.75,180.45,4447628
2020-08-28,180.8,181.38,179.0,179.75,3010922
2020-08-31,180.3,180.98,175.28,176.87,5956866
2020-09-01,177.18,180.42,176.85,180.32,4922374
2020-09-02,180.42,180.8,175.79,177.77,5991060
2020-09-03,177.5,178.1,174.62,175.4,6828544
2020-09-04,174.9,177.01,174.03,176.67,4190958
2020-09-07,176.28,177.23,175.43,176.05,2830098
2020-09-08,176.25,176.43,172.5,174.13,5377100
2020-09-09,174.15,175.31,173.55,175.15,2959512
2020-09-10,175.28,177.43,173.07,175.75,4935294
2020-09-11,176.05,177.2,175.45,177.1,2651120
2020-09-14,177.65,179.38,177.4,179.0,4882906
2020-09-15,179.15,181.25,178.18,180.93,4982594
2020-09-16,181.2,181.73,178.42,178.97,4410092
2020-09-17,178.02,178.85,176.73,178.52,4875634
2020-09-18,178.75,179.0,176.27,177.45,4474428
2020-09-21,177.33,177.35,172.75,174.27,5407978
2020-09-22,174.13,175.57,171.5,173.17,10213520
2020-09-23,172.95,174.38,171.5,171.78,5469382
2020-09-24,170.73,173.01,170.09,171.38,7072876
2020-09-25,171.7,171.95,169.55,171.13,3749648
2020-09-28,171.28,172.96,170.85,172.48,3673046
2020-09-29,172.5,174.4,168.15,172.9,6721340
2020-09-30,172.7,173.75,171.35,172.38,3887116
2020-10-01,173.25,173.53,170.75,171.25,2798888
2020-10-02,168.65,169.5,167.55,169.18,3909028
2020-10-05,169.75,169.9,168.0,168.76,2952934
2020-10-06,168.75,170.33,168.47,168.95,2841254
2020-10-07,169.25,169.75,165.94,167.02,4749870
2020-10-08,167.1,167.53,165.28,166.97,3710904
2020-10-09,167.2,167.2,165.02,166.02,2789746
2020-10-12,165.98,167.7,165.57,166.15,2669962
2020-10-13,166.03,166.9,164.57,165.19,2429366
2020-10-14,164.9,166.47,164.02,166.13,2561378
2020-10-15,165.6,165.93,162.02,163.28,5006216
2020-10-16,163.0,163.37,160.02,160.09,3989664
2020-10-19,160.53,161.48,158.12,158.62,4253610
2020-10-20,159.0,169.91,157.49,169.45,21501726
2020-10-21,169.83,173.35,166.62,168.0,18369470
2020-10-22,167.0,173.9,166.25,173.2,13125564
2020-10-23,173.15,175.73,171.35,173.93,7842250
2020-10-26,173.6,173.65,169.42,170.57,5324870
2020-10-27,170.85,172.13,167.0,167.18,4758726
2020-10-28,167.15,167.15,160.99,161.12,7155334
2020-10-29,161.75,165.5,160.24,163.8,7852186
2020-10-30,162.37,166.1,161.1,163.32,6062004
2020-11-02,163.0,164.57,160.5,164.32,4919250
2020-11-03,165.05,166.48,163.52,164.78,6882588
2020-11-05,167.1,168.96,165.78,168.22,8052578
2020-11-06,167.85,168.63,166.0,168.02,4695458
2020-11-09,169.3,173.1,168.12,171.95,13032562
2020-11-10,171.85,174.18,170.83,173.2,7251432
2020-11-11,173.68,176.1,170.6,170.7,11837380
2020-11-12,169.93,183.03,169.25,179.67,21694274
2020-11-13,179.65,185.25,178.72,183.0,21432314
2020-11-16,184.65,186.5,183.03,186.0,17411882
2020-11-17,185.93,186.23,179.5,181.0,13416690
2020-11-18,180.45,183.4,177.18,180.26,8574564
2020-11-19,180.25,181.32,178.45,180.5,5444088
2020-11-20,180.48,184.23,180.25,182.72,6896308
2020-11-23,183.4,185.0,181.27,182.65,6342378
2020-11-24,183.13,184.97,182.17,184.68,6308418
2020-11-25,184.7,185.76,182.23,184.1,10302456
2020-11-26,184.25,187.2,183.0,185.0,14283308
2020-11-27,185.5,191.01,183.92,188.82,22108916
2020-11-30,188.53,189.26,185.03,186.06,8883576
2020-12-01,186.93,189.13,186.35,188.5,5970488
2020-12-02,187.75,190.26,187.35,189.85,6647364
2020-12-03,189.97,192.16,186.7,188.77,9277714
2020-12-04,189.18,190.51,188.5,189.18,7985386
2020-12-07,188.98,189.92,187.22,187.45,5179304
2020-12-08,187.4,189.0,185.25,187.4,5239370
2020-12-09,187.52,189.71,186.25,186.6,6245512
2020-12-10,187.1,190.7,186.15,190.15,9566716
2020-12-11,190.38,191.16,188.5,189.72,7143882
2020-12-14,190.75,193.48,187.5,189.15,12752032
2020-12-15,188.55,190.2,188.05,188.83,7853140
2020-12-16,189.1,192.5,188.5,191.58,12893196
2020-12-17,191.75,194.71,190.02,191.75,9657122
2020-12-18,190.97,191.83,189.12,190.75,5929822
2020-12-21,189.78,190.22,182.57,185.9,11691476
2020-12-22,184.47,187.7,183.77,186.03,5561692
2020-12-23,186.42,190.72,185.78,189.72,6649182
2020-12-24,190.53,191.35,188.35,189.15,3565082
2020-12-25,189.25,190.38,189.0,189.75,1979782
2020-12-28,191.5,191.58,189.5,190.05,3637704
2020-12-29,190.78,191.1,187.33,188.77,3333834
2020-12-30,189.2,190.91,187.5,189.48,3554750
2021-01-04,190.13,192.6,189.0,189.63,4765208
2021-01-05,189.68,193.0,189.28,192.22,5756518
2021-01-06,192.62,192.97,190.25,191.17,5085678
2021-01-08,192.6,195.48,192.22,194.7,7900950
2021-01-11,193.7,200.25,192.05,199.45,12058670
2021-01-12,200.25,202.76,198.75,200.88,9882830
2021-01-13,201.02,202.31,197.55,198.68,7417760
2021-01-14,198.95,200.5,196.3,199.37,5322886
2021-01-15,198.68,207.2,196.0,197.8,16839940
2021-01-18,196.82,197.21,193.77,195.8,7833556
2021-01-19,196.8,197.38,192.75,193.22,6750848
2021-01-20,193.38,194.55,193.0,193.95,4953488
2021-01-21,194.88,194.95,188.95,189.35,7574702
2021-01-22,188.25,188.7,185.4,186.84,6673628
2021-01-25,187.85,189.5,187.02,188.59,5166798
2021-01-26,187.75,189.12,186.75,188.59,3706856
2021-01-27,188.98,189.43,185.1,185.32,4910790
2021-01-28,185.07,186.6,182.0,185.45,6810850
2021-01-29,184.68,184.78,182.75,183.18,4446366
2021-02-01,184.02,185.73,183.17,184.72,4173682
2021-02-02,185.53,187.65,184.25,184.73,5575916
2021-02-03,185.48,186.88,183.75,185.0,4516766
2021-02-04,184.65,187.0,184.65,186.9,3685074
2021-02-05,187.3,190.38,186.58,189.43,5957606
2021-02-08,190.15,191.7,190.09,191.43,3984872
2021-02-09,191.88,192.13,187.94,189.03,5027582
2021-02-10,189.3,190.35,186.4,186.85,3370112
2021-02-11,186.85,188.65,186.17,187.35,2447000
2021-02-12,187.1,188.45,184.72,188.43,4023598
2021-02-15,189.2,190.73,188.75,190.4,4247906
2021-02-16,190.8,191.13,188.5,189.45,3142590
2021-02-17,189.3,191.5,186.89,188.4,4681104
2021-02-18,188.45,188.67,183.78,184.7,5133992
2021-02-19,184.02,187.33,183.57,186.9,4129232
2021-02-20,186.6,186.9,185.75,186.55,619608
2021-02-22,187.3,188.13,184.85,186.75,2063510
2021-02-24,186.0,187.9,185.55,187.4,3320536
2021-02-25,187.75,190.51,186.62,187.07,7281292
2021-02-26,186.4,188.6,184.8,185.37,6706546
2021-03-01,186.3,187.3,186.07,186.93,2936310
2021-03-02,186.35,188.66,185.62,188.03,3936406
2021-03-03,188.88,190.43,186.5,187.22,5108816
2021-03-04,187.35,188.77,184.25,184.87,6235050
2021-03-05,185.8,188.01,184.83,187.95,5176496
2021-03-09,188.2,193.18,187.98,192.33,8152840
2021-03-10,191.5,195.45,190.42,191.55,5283174
2021-03-11,192.17,193.28,189.07,191.32,4926492
2021-03-12,191.4,191.48,189.87,190.88,2567942
2021-03-15,191.5,194.01,191.03,192.85,4591846
2021-03-16,192.5,194.6,191.5,193.83,3839812
2021-03-17,193.75,194.12,189.22,191.08,5240574
2021-03-18,191.65,192.26,187.22,188.05,5250678
2021-03-19,188.15,190.16,187.1,189.25,5553946
2021-03-22,189.05,193.01,188.6,190.8,5908598
2021-03-23,190.45,191.45,188.13,189.0,4592708
2021-03-24,189.75,190.97,189.08,189.58,2755918
2021-03-25,189.6,190.82,188.35,190.26,2772754
2021-03-26,190.55,192.31,190.53,191.9,2411506
2021-03-29,191.53,194.5,190.67,193.93,5013314
2021-03-30,194.75,199.68,194.25,199.3,7261504
2021-03-31,199.55,214.45,199.25,213.57,36672982
2021-04-01,215.05,218.18,211.5,212.9,18670904
2021-04-02,213.88,215.88,210.35,214.27,7725726
2021-04-05,214.27,222.15,213.62,221.87,14338168
2021-04-06,222.42,224.67,214.15,214.5,19230700
2021-04-07,214.7,222.01,213.37,220.5,11198222
2021-04-08,221.9,224.91,219.32,220.27,10036692
2021-04-09,220.27,220.73,217.0,218.76,6137184
2021-04-12,218.0,222.5,216.75,220.1,5498116
2021-04-13,221.03,227.51,220.83,227.4,11061628
2021-04-14,228.6,235.9,228.12,233.8,16605666
2021-04-15,229.62,233.53,228.22,231.78,7875132
2021-04-16,233.77,237.7,232.82,237.38,10443100
2021-04-19,238.0,239.0,231.75,232.1,10755252
2021-04-20,233.37,241.0,229.62,234.12,27369198
2021-04-21,233.83,239.75,232.47,239.3,13534434
2021-04-22,239.95,241.35,236.1,240.0,11429298
2021-04-23,240.8,257.5,240.47,256.8,38435220
2021-04-26,259.05,260.8,252.05,256.57,21418542
2021-04-27,256.8,258.85,254.4,256.47,11933636
2021-04-28,258.2,258.6,250.7,251.65,14388932
2021-04-29,253.13,256.2,247.24,250.04,13318480
2021-04-30,249.12,258.4,247.78,258.0,14725300
2021-05-04,259.45,274.5,258.6,273.47,28867828
2021-05-05,274.18,278.27,267.65,270.63,15253536
2021-05-06,270.98,274.23,267.82,271.43,7584888
2021-05-07,272.3,272.75,262.1,263.62,11379412
2021-05-10,264.78,265.98,251.09,254.47,12978198
2021-05-11,254.0,258.2,247.5,247.9,17424954
2021-05-12,249.0,250.5,242.02,243.02,16992884
2021-05-13,243.62,256.3,242.85,255.28,15687162
2021-05-14,256.37,257.75,247.99,250.37,11036318
2021-05-17,250.95,251.68,238.83,239.8,21070160
2021-05-18,240.75,242.9,228.0,228.35,43790458
2021-05-19,225.97,237.1,220.55,226.5,69076644
2021-05-20,227.45,233.35,223.85,231.6,28903254
2021-05-21,232.07,232.12,225.8,228.02,16872854
2021-05-24,229.08,230.38,225.72,227.07,10542950
2021-05-25,227.28,228.27,225.75,226.8,8747316
2021-05-26,227.67,238.85,227.57,237.42,34162166
2021-05-27,237.1,245.95,234.09,243.48,37848118
2021-05-28,244.45,245.45,239.15,241.97,10830238
2021-05-31,242.25,244.85,242.02,243.75,7794986
2021-06-01,244.5,250.25,243.75,247.75,20123508
2021-06-02,247.97,249.73,244.3,249.6,11961246
2021-06-03,250.47,251.47,244.58,246.92,11992780
2021-06-04,247.0,247.23,239.3,243.07,15764508
2021-06-07,242.5,245.3,241.53,243.97,6576840
2021-06-08,243.5,250.5,242.95,250.0,15392220
2021-06-09,250.35,255.97,250.12,255.83,15532320
2021-06-10,256.0,256.8,250.15,251.3,10254260
2021-06-11,252.08,254.8,249.7,252.03,9173082
2021-06-14,252.5,253.73,249.0,249.68,6124516
2021-06-15,250.18,251.48,244.03,245.82,11466932
2021-06-16,245.88,248.1,239.47,241.9,14372150
2021-06-17,240.92,243.6,238.9,242.3,12130496
2021-06-18,242.2,242.4,235.99,236.72,14753332
2021-06-21,235.92,242.5,233.49,241.33,11744956
2021-06-22,242.53,243.15,239.49,241.12,7806746
2021-06-23,241.7,243.06,239.67,241.12,5755982
2021-06-24,241.87,246.08,240.2,242.5,10471756
2021-06-25,243.27,244.7,241.52,243.17,4364784
2021-06-28,244.18,248.63,231.65,248.05,11541806
2021-06-29,247.97,248.0,240.75,243.3,10427288
2021-06-30,244.0,244.9,238.0,242.38,15150016
2021-07-01,242.82,245.5,242.44,244.57,8067002
2021-07-02,244.52,245.05,242.75,243.85,4367282
2021-07-05,244.2,253.87,243.55,252.72,13103746
2021-07-06,253.6,254.38,245.52,247.41,12409132
2021-07-07,248.45,249.65,245.32,247.0,9686208
2021-07-08,245.45,245.82,241.99,243.48,9052520
2021-07-09,243.93,245.88,242.1,244.98,6837660
2021-07-12,245.88,246.5,242.77,244.45,6201968
2021-07-13,244.97,245.27,240.6,241.12,7329688
2021-07-14,235.28,237.38,234.6,236.55,7800348
2021-07-15,236.5,239.25,234.4,235.95,7634658
2021-07-16,235.95,238.75,235.29,236.25,6735254
2021-07-19,235.45,236.08,228.42,230.0,12659890
2021-07-20,230.58,232.63,229.0,231.24,7348218
2021-07-21,231.12,235.0,230.05,234.65,4936632
2021-07-22,235.05,237.05,232.97,233.8,5903664
2021-07-23,234.57,235.23,232.65,233.67,4966364
2021-07-26,232.7,233.92,231.63,232.9,6499102
2021-07-27,232.37,233.47,229.99,231.17,9518412
2021-07-28,231.7,240.75,231.15,239.99,12386182
2021-07-29,240.9,245.0,239.22,241.8,11748430
2021-07-30,241.7,244.23,238.34,242.3,15638072
2021-08-02,244.5,247.0,242.92,243.93,10764532
2021-08-03,244.12,246.43,240.5,244.97,6758894
2021-08-04,245.5,245.9,244.22,245.62,5462946
2021-08-05,245.95,249.98,244.99,248.4,8142766
2021-08-06,248.6,251.63,246.82,249.73,8959766
2021-08-09,248.95,257.25,247.0,255.02,12048496
2021-08-10,256.6,260.63,255.5,259.25,11674310
2021-08-11,259.5,265.68,257.87,265.6,13538584
2021-08-12,265.6,267.0,259.05,260.37,11834846
2021-08-13,260.35,263.36,256.47,257.23,6915314
2021-08-16,256.48,262.1,255.33,261.93,6180946
2021-08-17,261.48,265.45,260.6,261.92,10372510
2021-08-18,263.12,263.98,255.68,255.95,7291568
2021-08-19,255.05,255.1,249.12,252.4,13214346
2021-08-20,252.03,255.5,247.9,253.43,8783064
2021-08-23,256.0,257.07,254.68,256.5,4424522
2021-08-24,256.85,258.7,252.85,255.32,6948930
2021-08-25,255.3,256.45,252.0,255.43,5155066
2021-08-26,254.95,255.42,249.0,250.22,6045756
2021-08-27,251.37,254.38,248.49,254.03,6545884
2021-08-30,254.2,261.25,254.2,260.75,10199586
2021-08-31,261.75,264.98,260.87,263.45,14401754
2021-09-01,264.75,266.07,262.05,265.99,7827596
2021-09-02,266.65,267.5,260.74,262.22,7454530
2021-09-03,262.5,264.5,259.24,262.0,8635364
2021-09-06,263.12,272.7,262.49,270.45,13566498
2021-09-07,271.85,274.2,265.24,268.2,10934780
2021-09-08,269.0,272.0,264.6,268.92,10027372
2021-09-09,268.5,268.53,261.37,261.95,9387044
2021-09-10,263.3,266.12,258.8,259.75,7166752
2021-09-13,261.28,262.75,259.5,262.75,6097794
2021-09-14,262.95,263.75,256.37,257.48,9038030
2021-09-15,257.53,262.43,255.62,260.6,11435480
2021-09-16,260.48,261.95,255.65,258.18,8230256
2021-09-17,258.2,259.5,256.0,257.0,7429176
2021-09-20,255.0,255.25,247.0,249.9,9323852
2021-09-21,251.25,253.53,247.27,250.32,8500664
2021-09-22,252.53,255.75,249.5,254.07,8921636
2021-09-23,255.1,256.53,250.74,253.97,7628428
2021-09-24,253.8,255.62,251.9,254.62,5006200
2021-09-27,256.6,261.75,255.5,261.73,8557190
2021-09-28,262.05,265.56,252.75,254.27,15784572
2021-09-29,254.0,257.98,252.32,254.8,7150562
2021-09-30,256.02,261.1,255.69,258.35,14076818
2021-10-01,256.0,257.5,254.15,257.43,6212488
2021-10-04,257.12,262.0,254.7,258.4,12901576
2021-10-05,259.55,269.98,257.9,269.17,18584608
2021-10-06,269.9,274.5,263.55,270.81,25438026
2021-10-07,272.52,275.5,268.55,271.41,14757176
2021-10-08,271.55,273.75,269.15,272.97,10536710
2021-10-11,274.4,282.7,273.65,280.95,23776444
2021-10-12,279.07,279.75,276.02,276.95,10443054
2021-10-13,277.5,278.25,271.7,275.55,11797828
2021-10-14,276.87,280.0,272.8,276.85,13646868
2021-10-15,277.5,278.72,274.75,278.0,6764628
2021-10-18,277.95,279.12,275.3,278.82,5731306
2021-10-19,280.8,287.47,279.02,287.0,20482128
2021-10-20,286.25,287.5,281.22,283.05,13803040
2021-10-21,280.98,282.5,273.15,275.8,14474362
2021-10-22,276.05,279.5,271.03,272.0,13164614
2021-10-25,273.98,281.0,269.73,280.85,12834112
2021-10-26,282.02,282.1,277.78,279.85,11324930
2021-10-27,276.35,280.0,274.62,275.3,11038052
2021-10-28,274.7,276.42,265.4,268.82,15295214
2021-10-29,267.3,267.95,260.0,263.65,18641974
2021-11-01,263.75,267.75,261.6,267.7,11746372
2021-11-02,268.0,268.6,261.8,264.1,11251450
2021-11-03,262.22,264.93,259.0,264.42,9553304
2021-11-05,262.48,264.3,260.7,264.08,6356208
2021-11-08,265.5,266.85,259.32,261.85,9422720
2021-11-09,261.45,261.85,254.99,257.6,12608974
2021-11-10,256.9,258.32,250.0,250.13,14674780
2021-11-11,250.97,257.43,250.24,256.25,14836652
2021-11-12,256.65,257.7,247.85,251.45,18527312
2021-11-15,251.53,261.56,250.85,259.45,17531776
2021-11-16,260.68,261.22,254.05,255.21,10366796
2021-11-17,254.72,259.8,254.42,257.83,7485062
2021-11-18,257.5,265.05,252.65,262.75,17671266
2021-11-19,265.0,266.2,250.63,252.47,25449028
2021-11-22,250.95,251.8,240.15,242.02,24417472
2021-11-23,240.75,250.0,235.12,249.37,21005988
2021-11-24,250.75,251.83,244.63,246.75,9584156
2021-11-25,247.78,248.48,243.35,243.94,6877280
2021-11-26,238.3,239.95,232.6,232.9,17477754
2021-11-29,238.0,240.27,232.62,236.88,17234140
2021-11-30,232.85,240.0,232.2,235.97,17161072
2021-12-01,238.73,242.97,235.99,237.9,14778346
2021-12-02,238.1,245.41,238.1,244.65,12604540
2021-12-03,245.75,246.33,240.9,243.06,8185916
2021-12-06,243.95,246.1,237.18,240.05,8888768
2021-12-07,240.05,243.38,235.5,241.9,13313632
2021-12-08,242.53,245.9,233.28,236.28,12794020
2021-12-09,236.68,239.68,232.34,234.57,10387940
2021-12-10,235.22,235.5,229.08,229.67,14680210
2021-12-13,230.35,231.17,212.35,214.65,28110718
2021-12-14,214.43,222.75,195.45,222.2,30731892
2021-12-15,222.5,224.4,217.3,223.97,12206770
2021-12-16,224.0,233.55,223.97,231.2,17615504
2021-12-17,230.72,236.65,228.17,234.52,13007152
2021-12-20,232.5,232.98,226.75,231.82,13203770
2021-12-21,232.55,237.38,230.29,236.7,11178494
2021-12-22,236.37,240.97,234.75,237.87,11910610
2021-12-23,237.95,241.0,234.88,236.0,7554624
2021-12-24,236.13,236.73,231.02,235.45,6998970
2021-12-27,235.18,240.25,235.05,238.65,9411624
2021-12-28,239.1,242.25,238.37,241.97,9766318
2021-12-29,242.07,242.9,238.79,242.15,5642750
2021-12-30,242.12,243.07,239.62,240.98,6143622
2022-01-03,241.75,247.48,241.75,247.25,5590572
2022-01-04,247.28,249.35,245.3,248.5,5959020
2022-01-05,247.95,249.32,235.87,236.8,9527418
2022-01-06,236.82,242.5,235.24,242.22,7938072
2022-01-10,243.4,246.33,241.1,244.75,6950562
2022-01-11,244.97,252.0,243.38,251.3,9494698
2022-01-12,251.2,254.3,249.37,250.55,9739012
2022-01-13,250.45,251.2,229.2,235.37,34732510
2022-01-14,236.87,239.95,219.19,232.05,39009434
2022-01-17,232.52,234.12,224.3,232.5,21258324
2022-01-18,232.68,233.48,215.35,218.18,31446490
2022-01-19,215.22,232.5,205.62,226.37,29986462
2022-01-20,226.32,234.1,224.02,227.07,20528466
2022-01-21,225.48,231.25,218.8,219.68,16121056
2022-01-24,221.8,222.43,197.75,205.9,43458528
2022-01-25,204.97,213.5,203.0,212.68,27814868
2022-01-26,212.7,213.88,202.75,206.45,34858064
2022-01-27,203.9,220.6,203.32,215.5,30033300
2022-01-28,216.5,221.28,213.22,216.97,15052662
2022-01-31,217.82,222.01,215.0,218.91,18947302
2022-02-01,219.0,220.48,211.08,213.47,18988518
2022-02-02,214.7,216.13,209.4,212.0,13405130
2022-02-03,210.98,211.72,204.0,206.23,13567322
2022-02-04,208.1,210.63,203.63,206.25,13354236
2022-02-07,206.0,208.21,202.87,205.5,10234620
2022-02-08,205.98,211.15,204.42,211.03,19479732
2022-02-09,211.7,215.0,210.28,213.7,23882222
2022-02-10,213.7,214.5,208.25,209.5,20856532
2022-02-11,209.1,210.25,200.5,202.5,20430650
2022-02-14,200.2,202.75,193.17,201.43,28820460
2022-02-15,202.0,209.47,201.67,209.42,19499236
2022-02-16,210.22,216.9,210.0,214.63,24227158
2022-02-17,214.63,214.76,204.3,205.93,23157806
2022-02-18,206.85,209.4,194.09,196.45,27165630
2022-02-21,195.75,201.0,146.0,160.6,94506726
2022-02-22,159.85,172.91,144.8,171.07,83560926
2022-02-24,152.55,152.55,81.94,100.5,85112562
2022-02-25,101.0,113.47,91.25,100.55,44164616
2022-03-24,90.55,108.86,79.97,95.0,25703294
2022-03-25,98.43,99.02,85.5,87.5,14224482
2022-03-28,87.75,88.47,82.49,84.25,7569970
2022-03-29,84.35,89.73,81.1,82.5,11758078
2022-03-30,87.5,87.73,84.72,85.78,8090288
2022-03-31,86.77,99.6,86.77,99.0,36616794
2022-04-01,102.5,119.23,99.47,112.5,48366282
2022-04-04,115.1,125.75,112.5,125.5,59716968
2022-04-05,129.05,131.8,109.0,115.4,71983438
2022-04-06,110.45,117.5,106.1,109.75,29650248
2022-04-07,109.98,115.57,109.98,114.05,16155236
2022-04-08,115.3,116.4,110.03,111.8,11022184
2022-04-11,110.35,113.15,107.0,107.5,11733918
2022-04-12,108.47,108.47,100.75,105.55,14502284
2022-04-13,107.15,108.07,104.15,105.68,7346250
2022-04-14,106.13,106.51,99.52,99.68,8801110
2022-04-15,99.55,103.1,95.53,100.63,12639668
2022-04-18,101.38,102.51,95.1,95.13,8666262
2022-04-19,95.0,95.0,89.3,93.47,12633904
2022-04-20,94.02,96.77,91.13,96.47,12026420
2022-04-21,96.05,96.4,93.58,94.9,5878410
2022-04-22,94.3,98.0,93.39,94.05,6387326
2022-04-25,93.33,93.51,90.15,90.78,6139726
2022-04-26,91.25,97.83,90.6,95.63,11805614
2022-04-27,95.97,100.5,94.5,99.5,15559326
2022-04-28,100.5,101.97,95.15,95.58,14173810
2022-04-29,97.47,101.95,96.4,100.47,20427682
2022-05-04,100.42,102.47,97.6,97.95,8307512
2022-05-05,98.7,99.58,98.0,98.97,3912478
2022-05-06,98.75,98.75,96.23,97.4,4293080
2022-05-11,97.15,98.75,95.87,96.52,4839996
2022-05-12,96.52,96.88,91.72,92.77,5353468
2022-05-13,94.13,94.48,92.3,93.25,3028430
2022-05-16,94.13,95.72,93.25,94.9,3980148
2022-05-17,95.9,97.4,95.05,96.65,5361752
2022-05-18,97.23,99.6,96.0,96.0,7494002
2022-05-19,96.0,96.9,94.55,95.85,3916660
2022-05-20,96.4,96.96,93.62,94.38,4150976
2022-05-23,94.88,95.43,92.52,92.85,3739578
2022-05-24,92.63,94.41,90.5,93.52,5377522
2022-05-25,94.0,94.7,92.5,94.05,4156408
2022-05-26,94.35,95.4,93.17,94.0,6554830
2022-05-27,94.2,94.38,92.75,93.0,3790484
2022-05-30,93.28,93.8,91.32,91.5,5105724
2022-05-31,91.25,91.96,90.52,91.55,2989974
2022-06-01,91.2,92.95,90.5,92.48,4915692
2022-06-02,92.2,92.5,89.57,89.67,6051986
2022-06-03,89.67,90.48,87.12,87.75,6034494
2022-06-06,87.8,88.41,86.0,87.08,4089718
2022-06-07,87.1,87.1,84.78,86.05,5239660
2022-06-08,86.3,88.48,85.62,86.7,5317922
2022-06-09,87.0,87.08,84.87,85.15,3247056
2022-06-10,85.35,85.95,84.75,85.0,3199148
2022-06-14,84.95,88.25,83.75,87.47,6488256
2022-06-15,87.63,89.85,87.6,88.0,7154226
2022-06-16,88.28,89.18,87.5,88.97,6280516
2022-06-17,89.03,91.05,88.58,89.5,7815626
2022-06-20,90.22,94.28,90.0,93.7,9613966
2022-06-21,94.5,94.86,91.0,91.02,9403382
2022-06-22,90.47,92.55,89.04,92.55,7848284
2022-06-23,92.5,94.86,91.37,92.92,10334130
2022-06-24,93.38,93.93,91.62,93.0,5304702
2022-06-27,92.98,95.85,92.75,95.5,9564164
2022-06-28,95.77,97.65,94.1,96.5,10774096
2022-06-29,96.7,96.73,92.92,93.52,7165114
2022-06-30,93.47,94.76,88.0,88.9,11533226
2022-07-01,88.52,91.25,86.57,87.53,6686486
2022-07-04,88.83,92.75,88.8,92.75,8273866
2022-07-05,92.8,95.51,92.47,93.92,12339550
2022-07-06,93.13,95.51,92.92,93.6,6310192
2022-07-07,94.05,94.41,92.5,93.68,4558760
2022-07-08,94.25,94.7,93.1,94.15,3705722
2022-07-11,93.5,94.36,91.35,91.63,4699636
2022-07-12,91.8,92.37,90.25,90.83,6146866
2022-07-13,91.47,92.15,88.85,89.43,4808694
2022-07-14,89.6,91.0,88.67,88.75,4500136
2022-07-15,89.3,90.33,88.4,89.93,4655758
2022-07-18,90.35,91.18,89.38,90.4,3977964
2022-07-19,90.47,92.08,89.15,92.03,6091200
2022-07-20,92.6,93.73,91.02,91.15,6379434
